MoleculeId,PredictedProbability
159,0.5128966605564276
160,0.04508247035756664
161,0.4435297869930433
162,0.13774255512956274
163,0.24023471283094358
164,0.9576762460839601
165,0.8715681236089081
166,0.5233100117351942
167,0.5341552005662376
168,0.8129348183314178
169,0.41402376592022433
170,0.9639710906927659
171,0.9613537182302478
172,0.9475129925183865
173,0.3975617688912892
174,0.7782768192724577
175,0.10187689132667395
176,0.9021443983268466
177,0.29996934562952093
178,0.16318274311653733
179,0.41259738656327877
180,0.14621101544641543
181,0.3109347710552299
182,0.8630752914938594
183,0.9104370980252365
184,0.13128463881154803
185,0.9670391895510781
186,0.6037935643366975
187,0.9204955628596874
188,0.3231957603544692
189,0.9461422208884097
190,0.6766540021444026
191,0.1758555224887064
192,0.5465260041382237
193,0.21226740529414284
194,0.7853183134469612
195,0.9332954718493285
196,0.20737833283833368
197,0.9654229748239194
198,0.7509017018113113
199,0.50268673215774
200,0.5498981889420208
201,0.8597447028957643
202,0.4045195756935756
203,0.5718269282242864
204,0.16871450012413144
205,0.9412097154605855
206,0.7323860304735663
207,0.698256841699649
208,0.9634745878043645
209,0.8562716114011845
210,0.2989578024835663
211,0.8728702911107938
212,0.8806221907432711
213,0.9007817941283744
214,0.02633314304382924
215,0.7916966063961676
216,0.9120890298669413
217,0.6246833308508399
218,0.618427766698712
219,0.6810687716059473
220,0.2854250372098206
221,0.8685342420869355
222,0.3209964158266366
223,0.1318538954488982
224,0.8901525057512895
225,0.4701682495065533
226,0.3710704810575045
227,0.1981921458681325
228,0.9294108602876409
229,0.2954304069757185
230,0.6243272973512677
231,0.7515860837402667
232,0.9286533878264346
233,0.7741296533656894
234,0.1915549615377738
235,0.6270582385499149
236,0.8590157317117698
237,0.22236205307503312
238,0.3429087978690211
239,0.8285524543379391
240,0.7179264019422278
241,0.3973336377185764
242,0.027811911477268556
243,0.6096921764966882
244,0.770385924447874
245,0.3257129099140846
246,0.9098077709535778
247,0.08256834557199114
248,0.15566894941271317
249,0.9313740604784371
250,0.06759019503551257
251,0.7942524027478016
252,0.5263807746327978
253,0.5696085354440551
254,0.8214385384841862
255,0.9648309459182228
256,0.6872127035495402
257,0.05152062386801177
258,0.29397243337135454
259,0.5446670419905476
260,0.05329110498592764
261,0.037070001185596016
262,0.09577587355438832
263,0.3187747919876178
264,0.19777635405142463
265,0.22567412633440337
266,0.7715444319574278
267,0.6383707260867383
268,0.08389351365702252
269,0.15616222198528315
270,0.8809103231773638
271,0.9684224293121554
272,0.8689082859639906
273,0.7603553289282048
274,0.4544676270051656
275,0.17377175450164825
276,0.2520915741083686
277,0.8914947317199474
278,0.23039435329535624
279,0.4486938583853139
280,0.2862626281732021
281,0.04555315628246673
282,0.9164392669031903
283,0.5170959901458678
284,0.046377020025021365
285,0.7945846778336134
286,0.9737729883893138
287,0.9299909165320337
288,0.5752138063696608
289,0.8400317552477862
290,0.20761364648484804
291,0.23993899527062146
292,0.35957777663572593
293,0.6107824382229187
294,0.6784137760017855
295,0.03994679139794724
296,0.20758665351217073
297,0.026536943937941714
298,0.5803127122428068
299,0.8461267271676268
300,0.8359162639380874
301,0.6912081349771497
302,0.11585314415961202
303,0.860033369856896
304,0.9644156546224553
305,0.9170871543967806
306,0.869090334525018
307,0.16865146937093048
308,0.9205342738951642
309,0.6010965458358724
310,0.9296257162746588
311,0.9367090820749615
312,0.7370372300915966
313,0.6967479353926125
314,0.07544442644828331
315,0.8821951255679329
316,0.22742721724367285
317,0.9646097949303031
318,0.21092116767024285
319,0.208762153988167
320,0.05373226964119884
321,0.259451830289224
322,0.7999369519808435
323,0.8916062209752288
324,0.29264985840743507
325,0.08681078713661619
326,0.932062423077463
327,0.8832310373172548
328,0.9346305091952334
329,0.11001174884853561
330,0.5011882748953799
331,0.5524990125413537
332,0.7316995124003907
333,0.14604221214628366
334,0.45344834443408705
335,0.8169596807743423
336,0.8360313531481091
337,0.8549503630671474
338,0.07373900918501415
339,0.019164455822577815
340,0.8783350481139435
341,0.8549082606623029
342,0.8950211200866988
343,0.16223031109096564
344,0.35097815132360743
345,0.8816655341520188
346,0.9546233637918722
347,0.1638585953076271
348,0.1805624111439977
349,0.29996250459318097
350,0.8684510548601265
351,0.17900369804887
352,0.856780520622085
353,0.8208047972670282
354,0.04378180189712449
355,0.9380272757661415
356,0.5017368319840829
357,0.9027310667307993
358,0.27496159177291696
359,0.09844432872911563
360,0.8035523345169707
361,0.6336783552488767
362,0.9078071426018416
363,0.914471911129523
364,0.1745239469098195
365,0.8964942596044854
366,0.8778983328827609
367,0.7560003246418064
368,0.48009233772868404
369,0.05463303063586069
370,0.31818552659729876
371,0.6190037901012357
372,0.3477741593295774
373,0.5671621107356459
374,0.1376728194342812
375,0.7016493172112273
376,0.9639174473787544
377,0.7685611840719693
378,0.7598245605414387
379,0.9351287610834506
380,0.017299787665874086
381,0.9434668980238267
382,0.9696802476333195
383,0.9598890156511235
384,0.5043732672972162
385,0.9399945425453163
386,0.772403343080644
387,0.15406851706851976
388,0.12684575427090639
389,0.07412239694177078
390,0.8777847400918669
391,0.6097065836656241
392,0.2666270471728166
393,0.6283123224742903
394,0.8175030220303513
395,0.9331611266072399
396,0.339738254250027
397,0.41733945629981856
398,0.1633078072920128
399,0.6647144247088723
400,0.7637567949525397
401,0.8942435530610549
402,0.763094773685408
403,0.10344041668346315
404,0.831970009464121
405,0.7408399581953171
406,0.133861699231698
407,0.9309839069551461
408,0.615040237687332
409,0.12795372274611602
410,0.34492557486473263
411,0.909197555502268
412,0.9204233265216447
413,0.8704225944702229
414,0.13689942230158172
415,0.8091355193376267
416,0.9483634707717584
417,0.20383560847622795
418,0.9110141532703852
419,0.4728395395547826
420,0.4645996477844929
421,0.10703608663818828
422,0.7991773272055145
423,0.7156503255386734
424,0.714946022980672
425,0.9406341688249981
426,0.3317234205363132
427,0.7890937663377463
428,0.8599977083138312
429,0.8052412071296794
430,0.08253315334782904
431,0.8013714541153282
432,0.7170278145893115
433,0.37239461630440135
434,0.12701887977059723
435,0.26182333800678376
436,0.045162340158930475
437,0.3415269322073878
438,0.6158625439884785
439,0.02377123279331539
440,0.23882027980195655
441,0.7926218579369684
442,0.928948315553232
443,0.9488113831467311
444,0.059397241784435256
445,0.8104047054277396
446,0.8507607249809711
447,0.15840871512958885
448,0.11995670872801314
449,0.06367563518567254
450,0.9560820151156987
451,0.7253982675290451
452,0.9142753119035422
453,0.27053001978047975
454,0.9311596734230143
455,0.6181568917621819
456,0.9096940369278601
457,0.263245789563647
458,0.7570275930053745
459,0.1144893451168559
460,0.5946096771006246
461,0.5474658691938555
462,0.9079147578730549
463,0.8379814206090811
464,0.8466496321674775
465,0.6442628555805832
466,0.2963498846539181
467,0.13645082856608456
468,0.5909873431723945
469,0.6878349213872946
470,0.34763473309955023
471,0.07590996949284053
472,0.913229715079867
473,0.13635733147610285
474,0.7054637212906503
475,0.19633260869578753
476,0.13221290265413807
477,0.8168607273210438
478,0.0438522623563146
479,0.18184295125526892
480,0.11022024609593761
481,0.15887871516110785
482,0.3746912758298653
483,0.6187391669641356
484,0.9406523506257638
485,0.2836592301617616
486,0.8041287125483123
487,0.2901086240447537
488,0.4422652301237573
489,0.6679197733608279
490,0.8868279870092799
491,0.24821534922483207
492,0.8458866897154317
493,0.9060025062766255
494,0.9264805351045521
495,0.4704964344258234
496,0.7908320076973199
497,0.09083708865215448
498,0.2390078681682386
499,0.45054919856159636
500,0.06499111004162013
501,0.9320249050991676
502,0.9132281001773657
503,0.7809593357094919
504,0.10671812359929266
505,0.8184085826851352
506,0.7686949805069434
507,0.4162857681121523
508,0.25173785665807386
509,0.27187650027677746
510,0.17384974009934864
511,0.9115657247442919
512,0.7919656895981816
513,0.48743033419588394
514,0.8550198926419822
515,0.9322132385583839
516,0.025392519790008415
517,0.40825032136972067
518,0.041234706909295704
519,0.2635102039388814
520,0.9186316736120471
521,0.8700101239215295
522,0.9332248639802606
523,0.8988483775036908
524,0.26340157418594623
525,0.8311803588229961
526,0.3172401107380023
527,0.9089086219371229
528,0.29347994979595876
529,0.037284224553903525
530,0.11504807706058383
531,0.874603168186233
532,0.1366418380210119
533,0.9565356074073125
534,0.04869609294031561
535,0.4710561166173944
536,0.0467984282355778
537,0.9542914721806323
538,0.1683618760680869
539,0.8662054605832429
540,0.2250217605016461
541,0.06669029322232742
542,0.1007102535968039
543,0.7390371833918262
544,0.6344185919674157
545,0.6990196387334848
546,0.7792280670018757
547,0.8697603135388889
548,0.22062400710695695
549,0.8918732767191421
550,0.9409517710993766
551,0.7148188992545267
552,0.33192923401735924
553,0.14539726293719438
554,0.3034720736291498
555,0.014712212486994832
556,0.9258570238398902
557,0.477717539025092
558,0.6448590941099797
559,0.7335299850623135
560,0.8687351780769083
561,0.9268021266779396
562,0.9293297790190561
563,0.5223310312941041
564,0.3845275541502668
565,0.1804400875319551
566,0.24174561483704798
567,0.3566131599516487
568,0.8964606524385603
569,0.6832758249764369
570,0.16072754822659957
571,0.690629641146474
572,0.934058626016586
573,0.09802863096898118
574,0.9666247342645979
575,0.1559378089387108
576,0.6136556895147667
577,0.8861556339808893
578,0.2475972301577621
579,0.6812250588477566
580,0.1260896620004701
581,0.6990152922024374
582,0.9399188234496729
583,0.08064035641885024
584,0.8938683593041731
585,0.7977024146897554
586,0.7419200578842279
587,0.8821169941383682
588,0.22007948678016984
589,0.13685243783583195
590,0.9583276890253093
591,0.8831194974371285
592,0.04792721473058189
593,0.9149065343748041
594,0.927511633085513
595,0.8525472034847357
596,0.08131328311574859
597,0.2671392299966966
598,0.8741105344082003
599,0.9256761270866797
600,0.43600298615926586
601,0.3383217801511499
602,0.6606749814802585
603,0.947663109663915
604,0.5511209837057481
605,0.6088886968205609
606,0.11211995636974796
607,0.8157783531167551
608,0.286153433195117
609,0.08141219312717207
610,0.5503031473092869
611,0.45207382172131694
612,0.9494988315588802
613,0.15157565418135271
614,0.6691516805953661
615,0.9539676098541059
616,0.5776907248896337
617,0.5044918779079446
618,0.8929317946950369
619,0.01703625319483558
620,0.5159177132346516
621,0.7558177335405513
622,0.9091868604690728
623,0.32105668501165907
624,0.16552158838367206
625,0.07487290638056872
626,0.9066385783197939
627,0.19322268963698142
628,0.5400627976877289
629,0.30959493077248057
630,0.06968572723903796
631,0.1800472016581373
632,0.5703437328622813
633,0.8520180165191955
634,0.5899510951440784
635,0.8124155858934916
636,0.8804062580015464
637,0.9460186216785
638,0.11496375428078645
639,0.5826515478444358
640,0.610122362208645
641,0.04591347554808418
642,0.4285827145323554
643,0.17941027579748706
644,0.0459236436958611
645,0.11703539807740171
646,0.8425840012438199
647,0.09269690299676904
648,0.941935261967055
649,0.5085438352483724
650,0.7866463012389633
651,0.8276066288998658
652,0.15370891766117925
653,0.12617779629245998
654,0.12548515334872107
655,0.0947076510172111
656,0.9575779653048382
657,0.8189838885866657
658,0.720822999297543
659,0.5334672679501758
660,0.14675669309673314
661,0.15689515318924102
662,0.7403189554840722
663,0.1902797939205997
664,0.9323278923768231
665,0.9231206259789235
666,0.2651296552359869
667,0.318440267527984
668,0.8908185408200501
669,0.39228499958567264
670,0.7208442724359652
671,0.29838367785400943
672,0.9416542499396744
673,0.677299584186732
674,0.8993366809659117
675,0.8795837626935511
676,0.07768138688248268
677,0.30940585322685543
678,0.28306583697892507
679,0.6843779687566762
680,0.06142136774798946
681,0.2779553302685467
682,0.6876766084913591
683,0.11826880854049286
684,0.9192039700714227
685,0.8612113609644902
686,0.2107944420028424
687,0.1948181757796282
688,0.7358012450227084
689,0.08298262517153823
690,0.8129708163323746
691,0.8035411295353296
692,0.8127992955403499
693,0.7679439281882753
694,0.7101154378187851
695,0.1079534666235917
696,0.7160077834981018
697,0.8841281622926705
698,0.3244073339642057
699,0.8987724888162287
700,0.8856715914804546
701,0.12605007751970074
702,0.1162433634140825
703,0.8517413343386588
704,0.8969093382995217
705,0.8632021097450732
706,0.4130838378510911
707,0.46058129080329685
708,0.6408389455208133
709,0.875207538113138
710,0.9064231479336325
711,0.04771953385343249
712,0.7052191973165458
713,0.40379985516193195
714,0.38336231065298765
715,0.8849824372535127
716,0.5473855202797167
717,0.26633109560246737
718,0.8853468104434902
719,0.95617546727907
720,0.20515071628225548
721,0.8961605780192243
722,0.823482132151275
723,0.8314588531847803
724,0.6003718806280969
725,0.3815613441084229
726,0.05641235314888632
727,0.17775558405679862
728,0.16505449816404363
729,0.10500943941092372
730,0.49072867803633596
731,0.7038633281548263
732,0.6726583785699989
733,0.8491276858915694
734,0.14065791530352376
735,0.2596330612130145
736,0.2219538255608055
737,0.035818764223747725
738,0.7231025115911608
739,0.9769330776514795
740,0.9297471034237136
741,0.7512929229019804
742,0.7550290285105591
743,0.047435613823088967
744,0.9250122473817052
745,0.7694248708550472
746,0.04841563555960303
747,0.15069964707401504
748,0.5193302945803451
749,0.7021144113534005
750,0.7305176082788163
751,0.16895361260713374
752,0.8149260366572393
753,0.863228867266953
754,0.9060254666943298
755,0.6132842834940782
756,0.8377097545790687
757,0.7930439401833522
758,0.25900552965809354
759,0.9623156468328852
760,0.8310104977784626
761,0.8404002669371653
762,0.8145142111205472
763,0.9347425120319097
764,0.8053391830536777
765,0.6623134387625155
766,0.35147006473142395
767,0.22182123679371887
768,0.7318620683128886
769,0.49464076932617523
770,0.7945285681616869
771,0.055337593495826155
772,0.6607161425509871
773,0.07158582831631843
774,0.14256691570282487
775,0.9738213537777044
776,0.9464152356751407
777,0.46839546402850335
778,0.6019524194150424
779,0.26249364461795066
780,0.8387560506934055
781,0.7462290101490727
782,0.9019578425444726
783,0.05780693205239804
784,0.9758469542079368
785,0.13390175465215878
786,0.9120090459331598
787,0.7348733642250075
788,0.5997344270235208
789,0.05815858777438009
790,0.04644006938226717
791,0.23448025582917742
792,0.028943420102658123
793,0.12658730347611216
794,0.10689941535724952
795,0.8370120784246652
796,0.8633908529482494
797,0.829415166660463
798,0.49278565244469913
799,0.8698316100011878
800,0.9449552415687129
801,0.05830821407704597
802,0.8874019848519528
803,0.7461177912806699
804,0.9392768215974285
805,0.9192434660900793
806,0.3676258485213622
807,0.5172833124088747
808,0.1838991196870478
809,0.24206625667328668
810,0.3192522718113129
811,0.9037796121712828
812,0.8383315151391296
813,0.7502151958992352
814,0.9276691296615047
815,0.33565435911804176
816,0.8084748975446333
817,0.11271859317790435
818,0.8347954290507978
819,0.5472562363228125
820,0.9584769944797303
821,0.027435763609336285
822,0.6709726616961854
823,0.02686409817387054
824,0.09912840234504551
825,0.7407596478263897
826,0.9529603884126457
827,0.5890728974449535
828,0.6980290965810448
829,0.9176202600233463
830,0.9316826052128475
831,0.9099336366679583
832,0.893311917187153
833,0.08617215496387337
834,0.9739166045141381
835,0.152972307933373
836,0.7520448820996632
837,0.8734335831611837
838,0.10975271076717688
839,0.7486594514727168
840,0.7199499505674759
841,0.6608719728465148
842,0.09559986416355973
843,0.049215195697371476
844,0.13494610615438954
845,0.820063798025101
846,0.8014921685729465
847,0.7951419878908643
848,0.6223479376149627
849,0.20561867625911856
850,0.15143777417940962
851,0.8452718934584574
852,0.9328433051751426
853,0.905442699829278
854,0.07061424187311822
855,0.49275468662629174
856,0.22996967834116772
857,0.7986431919450694
858,0.859989842506226
859,0.16375502890472873
860,0.14001854572405764
861,0.920703592291489
862,0.7976654769651543
863,0.5065674349037756
864,0.6502083565689484
865,0.07010869761274012
866,0.14632230920986875
867,0.9255517778038154
868,0.7599035691419451
869,0.846226142248431
870,0.7334132597386028
871,0.4832959959808452
872,0.6973414523743718
873,0.8511002985661329
874,0.23172617493733247
875,0.9510919674240519
876,0.4069114596692238
877,0.09593569690242011
878,0.8198128565203268
879,0.9206076276959763
880,0.31038896092094
881,0.8930677404521082
882,0.27949276421906083
883,0.9234557725039073
884,0.11026304596845393
885,0.04496364282428511
886,0.19621989768541329
887,0.5861382498255313
888,0.7312851926555567
889,0.1392143307344286
890,0.1194026411155669
891,0.5916077265034455
892,0.649375151367963
893,0.9167710966405144
894,0.2698781412747942
895,0.8485779537410567
896,0.6988765619603027
897,0.8566874852733566
898,0.5984684990466952
899,0.10435250512800567
900,0.855480469437678
901,0.03736162624841197
902,0.6468285052967502
903,0.5229405850728067
904,0.9646201922447496
905,0.9365830550473924
906,0.4070817132414135
907,0.35722229443165093
908,0.4539839097111451
909,0.9176642358691101
910,0.2463950589832377
911,0.7791938648933459
912,0.8431344930275821
913,0.9377098285126573
914,0.5669288790948492
915,0.8445473326915112
916,0.19817115995477222
917,0.19295077072882985
918,0.19450379588525557
919,0.643349787934941
920,0.05985805098276676
921,0.6077586020152449
922,0.9320032340102722
923,0.06030765753222103
924,0.2676927559368757
925,0.9629187306092512
926,0.3836204550879795
927,0.31070889582990574
928,0.15384761941932357
929,0.06731206830525535
930,0.9474485383609463
931,0.049698341106613225
932,0.18435932428182175
933,0.039412625481942666
934,0.7715555572035683
935,0.813312971457772
936,0.04174492613045303
937,0.8908772333361701
938,0.6690206332542431
939,0.8892703411791296
940,0.18670431190559778
941,0.9222938709660831
942,0.1471607120118166
943,0.05908313338823
944,0.3858483745148387
945,0.4347436874327552
946,0.502805849806699
947,0.2856467027944803
948,0.869221552820318
949,0.09267049514768971
950,0.8198040072550904
951,0.7871274154315351
952,0.5777041740407347
953,0.07739465566848237
954,0.0952931750011391
955,0.05615440478657831
956,0.13772604463555949
957,0.8315244628440164
958,0.17026837684597843
959,0.16040115999196736
960,0.21441500612914813
961,0.3267863068182712
962,0.8624136927350604
963,0.7359726537986526
964,0.9488411353415642
965,0.12273482811253449
966,0.5741181118949302
967,0.2084179348325738
968,0.866638566758229
969,0.38219989894477585
970,0.10282834733528168
971,0.14072713185606892
972,0.26463480281186763
973,0.9368188810844048
974,0.905786550151124
975,0.7882479441723581
976,0.6831576168897828
977,0.9000940292336275
978,0.10703641694303787
979,0.9293900249083565
980,0.19306923035811935
981,0.457019787286255
982,0.06921775177642361
983,0.6671982402494392
984,0.9364837684121542
985,0.5671843189950605
986,0.08634108472592826
987,0.8203585049229254
988,0.824500409728501
989,0.15021204481287373
990,0.3232156620137749
991,0.8927245443465629
992,0.06780438965826782
993,0.7362432102036903
994,0.1723039848194384
995,0.18228862491647757
996,0.8551130986873988
997,0.3856593424988928
998,0.154397928839899
999,0.690926863696324
1000,0.6700241893873943
1001,0.07716889788641858
1002,0.3539123350214067
1003,0.900463725803874
1004,0.5595622202572536
1005,0.87887358853816
1006,0.1954967099642693
1007,0.577231519089612
1008,0.920236048968144
1009,0.7960083407733111
1010,0.3370535182157159
1011,0.4226996609645474
1012,0.23969589428267374
1013,0.5012266452246783
1014,0.38782910206219173
1015,0.10005032423264745
1016,0.7819724956574534
1017,0.06341332670541523
1018,0.6230768668354456
1019,0.7759141179020399
1020,0.07148911120509054
1021,0.3561311776127627
1022,0.6877848104561542
1023,0.8536717674466983
1024,0.9114533022609352
1025,0.8502133800621992
1026,0.5195516894981774
1027,0.3444197488260118
1028,0.6855540989571921
1029,0.9230445437481568
1030,0.8990815490493674
1031,0.550532891871162
1032,0.7364732815136783
1033,0.7334946075066167
1034,0.18132364853832786
1035,0.868823206792618
1036,0.4653720634291716
1037,0.522752629762905
1038,0.7219160165396868
1039,0.6489123227176061
1040,0.38435089523919524
1041,0.3185704408451873
1042,0.9281029410678692
1043,0.9134047459964045
1044,0.2223329236535615
1045,0.17871458444979163
1046,0.8974520607586163
1047,0.9360024890391518
1048,0.7629669946747978
1049,0.05231260418849922
1050,0.9607296986863685
1051,0.11875753052884011
1052,0.387161168455457
1053,0.952295023615761
1054,0.8410229398134179
1055,0.8481317274509852
1056,0.9607140910068082
1057,0.0885744036501317
1058,0.8390808836701474
1059,0.2343746488512419
1060,0.5283162905097346
1061,0.24232634970464978
1062,0.09487225306616956
1063,0.9869489194002009
1064,0.13995241505180236
1065,0.6785047267956085
1066,0.3652802052077344
1067,0.507876834298037
1068,0.9490861877302709
1069,0.21673849116162267
1070,0.20927297279961646
1071,0.3169546671010878
1072,0.847947592166219
1073,0.9349848761198615
1074,0.8108573126822639
1075,0.8574615439512386
1076,0.8066960790894284
1077,0.922089967363538
1078,0.11096200186992455
1079,0.8516238363892273
1080,0.9350448702135412
1081,0.6646864241328659
1082,0.2895524371417709
1083,0.543986027858881
1084,0.7005486705253919
1085,0.07396434324191863
1086,0.43387209788640096
1087,0.047280804490338724
1088,0.9496979944134083
1089,0.9241478054881388
1090,0.14215575008197398
1091,0.7841418232323296
1092,0.9473982661907862
1093,0.9354194258126144
1094,0.9437243293465606
1095,0.8209743966736556
1096,0.7602720788764552
1097,0.7271495682165189
1098,0.49126277877287056
1099,0.1760680866343264
1100,0.9302612485364704
1101,0.0393698920698697
1102,0.8446514527579151
1103,0.9272764793622861
1104,0.10927962447244671
1105,0.11415065025861124
1106,0.909906333309763
1107,0.6119988779527081
1108,0.2817775147049981
1109,0.041742690580617456
1110,0.9072688480906047
1111,0.07587526605559453
1112,0.9268662850285625
1113,0.8012728019327858
1114,0.09525050456356705
1115,0.9297607065512912
1116,0.061118440822266994
1117,0.7649176785187963
1118,0.03934501502111358
1119,0.07049702670572949
1120,0.10847403686052616
1121,0.7156039211500379
1122,0.4845433847203255
1123,0.7239391591265978
1124,0.41862689684138005
1125,0.1291291122800284
1126,0.9111463072441589
1127,0.11363549740801748
1128,0.7743400253633985
1129,0.10483807813518298
1130,0.0805050942728545
1131,0.22201400930443038
1132,0.7221791572837489
1133,0.8761623224481175
1134,0.8982841381843536
1135,0.16602609307816546
1136,0.1311622899352454
1137,0.8779356011625281
1138,0.44969345186994086
1139,0.846032231246089
1140,0.31232515426488644
1141,0.4857402045454122
1142,0.8155592658562788
1143,0.13801166410543414
1144,0.6769769199072977
1145,0.7055504752805056
1146,0.9355114651307542
1147,0.8734896014053171
1148,0.128238633571717
1149,0.8393457013257791
1150,0.9398610953406534
1151,0.8346411955955143
1152,0.6955732711508592
1153,0.2757540506381104
1154,0.8587131005922682
1155,0.7395626986141483
1156,0.7333222397098846
1157,0.06131849954967906
1158,0.3159498112524648
1159,0.04730552928688504
1160,0.9321800756576968
1161,0.35767004549608994
1162,0.651559698519195
1163,0.9665197684608624
1164,0.06750886284643971
1165,0.8365382809867239
1166,0.47640286583461294
1167,0.8736983999260234
1168,0.09652935722320131
1169,0.9108884150525107
1170,0.05224856652971332
1171,0.8686603871682909
1172,0.6900950514470641
1173,0.2097857582408283
1174,0.7957383921118463
1175,0.9394409733157232
1176,0.10991652728385759
1177,0.6490190714701487
1178,0.814768081086548
1179,0.4262579579204752
1180,0.12419678062999633
1181,0.8511614891281544
1182,0.7764887901207592
1183,0.8647138916934503
1184,0.10553241669331428
1185,0.8763982841713258
1186,0.43342201168211913
1187,0.21181544518063522
1188,0.2083092365288455
1189,0.8810881138808064
1190,0.34921166120284125
1191,0.08636388735572618
1192,0.6279356000131165
1193,0.9014502239953337
1194,0.5524359819728671
1195,0.6916459906056277
1196,0.03795457538625084
1197,0.9539090648325464
1198,0.860737153847638
1199,0.9615391907888451
1200,0.3834199703617408
1201,0.9461483238583598
1202,0.3502146630947531
1203,0.921897235888659
1204,0.5915303281118561
1205,0.2889964323194296
1206,0.9555787336461734
1207,0.45398147241350856
1208,0.9419206348682677
1209,0.13924265669349914
1210,0.8878418885065432
1211,0.04472243007098174
1212,0.9053253419640545
1213,0.08921199370283284
1214,0.5381849915102027
1215,0.5093872064569007
1216,0.8501777662689998
1217,0.44769406511237136
1218,0.7111731180518152
1219,0.5376627625749324
1220,0.26480354562416136
1221,0.6387959758439855
1222,0.9553823778332661
1223,0.5725523303068167
1224,0.8792931488425673
1225,0.8473246684735658
1226,0.29217098788587337
1227,0.9476217850858424
1228,0.8173010666700509
1229,0.9422854432032579
1230,0.712959851706543
1231,0.8520881167639136
1232,0.8782324483172508
1233,0.8475421783661462
1234,0.18579332435711038
1235,0.3509535122997693
1236,0.5872876845030383
1237,0.32846020164386397
1238,0.9083505538365825
1239,0.5632167197911262
1240,0.04600200949743485
1241,0.9748748881354301
1242,0.2238976737894244
1243,0.05783439402821803
1244,0.02538132978277003
1245,0.508909604305773
1246,0.16586618775094147
1247,0.11572709821386583
1248,0.11807669558344926
1249,0.925232873994446
1250,0.7304324695321609
1251,0.08324310951713083
1252,0.23059374002913813
1253,0.6841462999661267
1254,0.2739671981504759
1255,0.6414891769037809
